Date,Height,Data,QC
2459249.458333333000000,,0.027000000700354576,N
2459249.416666666500000,,0.026000000536441803,N
2459249.375000000000000,,0.02500000037252903,N
2459249.333333333000000,,0.026000000536441803,N
2459249.291666666500000,,0.027000000700354576,N
2459249.250000000000000,,0.027000000700354576,N
2459249.208333333000000,,0.02800000086426735,N
2459249.166666666500000,,0.028999999165534973,N
2459249.125000000000000,,0.029999999329447746,N
2459249.083333333000000,,0.03099999949336052,N
2459249.041666666500000,,0.03099999949336052,N
2459251.000000000000000,,0.024000000208616257,N
2459250.958333333000000,,0.02500000037252903,N
2459250.916666666500000,,0.026000000536441803,N
2459250.875000000000000,,0.027000000700354576,N
2459250.833333333000000,,0.027000000700354576,N
2459250.791666666500000,,0.026000000536441803,N
2459250.750000000000000,,0.026000000536441803,N
2459250.708333333000000,,0.02500000037252903,N
2459250.666666666500000,,0.023000000044703484,N
2459250.625000000000000,,0.024000000208616257,N
2459250.583333333000000,,0.02500000037252903,N
2459250.541666666500000,,0.027000000700354576,N
2459250.500000000000000,,0.02800000086426735,N
2459250.458333333000000,,0.02800000086426735,N
2459250.416666666500000,,0.02800000086426735,N
2459250.375000000000000,,0.028999999165534973,N
2459250.333333333000000,,0.028999999165534973,N
2459250.291666666500000,,0.029999999329447746,N
2459250.250000000000000,,0.03099999949336052,N
2459250.208333333000000,,0.03099999949336052,N
2459250.166666666500000,,0.03200000151991844,N
2459250.125000000000000,,0.03099999949336052,N
2459250.083333333000000,,0.03099999949336052,N
2459250.041666666500000,,0.03099999949336052,N
2459252.000000000000000,,0.03700000047683716,N
2459251.958333333000000,,0.03500000014901161,N
2459251.916666666500000,,0.03400000184774399,N
2459251.875000000000000,,0.03500000014901161,N
2459251.833333333000000,,0.032999999821186066,N
2459251.791666666500000,,0.03200000151991844,N
2459251.750000000000000,,0.029999999329447746,N
2459251.708333333000000,,0.02800000086426735,N
2459251.666666666500000,,0.026000000536441803,N
2459251.625000000000000,,0.024000000208616257,N
2459251.583333333000000,,0.02199999988079071,N
2459251.541666666500000,,0.02199999988079071,N
2459251.500000000000000,,0.023000000044703484,N
2459251.458333333000000,,0.023000000044703484,N
2459251.416666666500000,,0.023000000044703484,N
2459251.375000000000000,,0.024000000208616257,N
2459251.333333333000000,,0.024000000208616257,N
2459251.291666666500000,,0.02500000037252903,N
2459251.250000000000000,,0.02500000037252903,N
2459251.208333333000000,,0.02500000037252903,N
2459251.166666666500000,,0.024000000208616257,N
2459251.125000000000000,,0.024000000208616257,N
2459251.083333333000000,,0.024000000208616257,N
2459251.041666666500000,,0.024000000208616257,N
2459253.000000000000000,,0.09000000357627869,N
2459252.958333333000000,,0.06499999761581421,N
2459252.916666666500000,,0.06300000101327896,N
2459252.875000000000000,,0.06400000303983688,N
2459252.833333333000000,,0.06400000303983688,N
2459252.791666666500000,,0.06599999964237213,N
2459252.750000000000000,,0.07000000029802322,N
2459252.708333333000000,,0.07599999755620956,N
2459252.666666666500000,,0.07800000160932541,N
2459252.625000000000000,,0.07500000298023224,N
2459252.583333333000000,,0.07400000095367432,N
2459252.541666666500000,,0.07699999958276749,N
2459252.500000000000000,,0.07699999958276749,N
2459252.458333333000000,,0.08100000023841858,N
2459252.416666666500000,,0.08799999952316284,N
2459252.375000000000000,,0.09600000083446503,N
2459252.333333333000000,,0.10899999737739563,N
2459252.291666666500000,,0.10999999940395355,N
2459252.250000000000000,,0.10599999874830246,N
2459252.208333333000000,,0.12200000137090683,N
2459252.166666666500000,,0.1379999965429306,N
2459252.125000000000000,,0.08500000089406967,N
2459252.083333333000000,,0.04100000113248825,N
2459252.041666666500000,,0.03799999877810478,N
2459254.000000000000000,,0.164000004529953,N
2459253.958333333000000,,0.16699999570846558,N
2459253.916666666500000,,0.1720000058412552,N
2459253.875000000000000,,0.1770000010728836,N
2459253.833333333000000,,0.1809999942779541,N
2459253.791666666500000,,0.1809999942779541,N
2459253.750000000000000,,0.17499999701976776,N
2459253.708333333000000,,0.1550000011920929,N
2459253.666666666500000,,0.1379999965429306,N
2459253.625000000000000,,0.1420000046491623,N
2459253.583333333000000,,0.14100000262260437,N
2459253.541666666500000,,0.13099999725818634,N
2459253.500000000000000,,0.12999999523162842,N
2459253.458333333000000,,0.1379999965429306,N
2459253.416666666500000,,0.15199999511241913,N
2459253.375000000000000,,0.17000000178813934,N
2459253.333333333000000,,0.1889999955892563,N
2459253.291666666500000,,0.21699999272823334,N
2459253.250000000000000,,0.2680000066757202,N
2459253.208333333000000,,0.33899998664855957,N
2459253.166666666500000,,0.4320000112056732,N
2459253.125000000000000,,0.4699999988079071,N
2459253.083333333000000,,0.3479999899864197,N
2459253.041666666500000,,0.17000000178813934,N
2459255.000000000000000,,0.09399999678134918,N
2459254.958333333000000,,0.0949999988079071,N
2459254.916666666500000,,0.09700000286102295,N
2459254.875000000000000,,0.0989999994635582,N
2459254.833333333000000,,0.10300000011920929,N
2459254.791666666500000,,0.10899999737739563,N
2459254.750000000000000,,0.11400000005960464,N
2459254.708333333000000,,0.11900000274181366,N
2459254.666666666500000,,0.11999999731779099,N
2459254.625000000000000,,0.12300000339746475,N
2459254.583333333000000,,0.12600000202655792,N
2459254.541666666500000,,0.12700000405311584,N
2459254.500000000000000,,0.12700000405311584,N
2459254.458333333000000,,0.12700000405311584,N
2459254.416666666500000,,0.12800000607967377,N
2459254.375000000000000,,0.13099999725818634,N
2459254.333333333000000,,0.13300000131130219,N
2459254.291666666500000,,0.1340000033378601,N
2459254.250000000000000,,0.1340000033378601,N
2459254.208333333000000,,0.13300000131130219,N
2459254.166666666500000,,0.14100000262260437,N
2459254.125000000000000,,0.15000000596046448,N
2459254.083333333000000,,0.15399999916553497,N
2459254.041666666500000,,0.15800000727176666,N
2459256.000000000000000,,0.07400000095367432,N
2459255.958333333000000,,0.0729999989271164,N
2459255.916666666500000,,0.0729999989271164,N
2459255.875000000000000,,0.07400000095367432,N
2459255.833333333000000,,0.07500000298023224,N
2459255.791666666500000,,0.07699999958276749,N
2459255.750000000000000,,0.07699999958276749,N
2459255.708333333000000,,0.07800000160932541,N
2459255.666666666500000,,0.08100000023841858,N
2459255.625000000000000,,0.08100000023841858,N
2459255.583333333000000,,0.07900000363588333,N
2459255.541666666500000,,0.07699999958276749,N
2459255.500000000000000,,0.07500000298023224,N
2459255.458333333000000,,0.07599999755620956,N
2459255.416666666500000,,0.07699999958276749,N
2459255.375000000000000,,0.07599999755620956,N
2459255.333333333000000,,0.07500000298023224,N
2459255.291666666500000,,0.07500000298023224,N
2459255.250000000000000,,0.07699999958276749,N
2459255.208333333000000,,0.08100000023841858,N
2459255.166666666500000,,0.08799999952316284,N
2459255.125000000000000,,0.09099999815225601,N
2459255.083333333000000,,0.09200000017881393,N
2459255.041666666500000,,0.09300000220537186,N
2459257.000000000000000,,0.0560000017285347,N
2459256.958333333000000,,0.054999999701976776,N
2459256.916666666500000,,0.05700000002980232,N
2459256.875000000000000,,0.05900000035762787,N
2459256.833333333000000,,0.05999999865889549,N
2459256.791666666500000,,0.06300000101327896,N
2459256.750000000000000,,0.06499999761581421,N
2459256.708333333000000,,0.06599999964237213,N
2459256.666666666500000,,0.06599999964237213,N
2459256.625000000000000,,0.06499999761581421,N
2459256.583333333000000,,0.06300000101327896,N
2459256.541666666500000,,0.061000000685453415,N
2459256.500000000000000,,0.061000000685453415,N
2459256.458333333000000,,0.061000000685453415,N
2459256.416666666500000,,0.06199999898672104,N
2459256.375000000000000,,0.061000000685453415,N
2459256.333333333000000,,0.05999999865889549,N
2459256.291666666500000,,0.05999999865889549,N
2459256.250000000000000,,0.06300000101327896,N
2459256.208333333000000,,0.06800000369548798,N
2459256.166666666500000,,0.07199999690055847,N
2459256.125000000000000,,0.0729999989271164,N
2459256.083333333000000,,0.0729999989271164,N
2459256.041666666500000,,0.07400000095367432,N
2459258.000000000000000,,0.050999999046325684,N
2459257.958333333000000,,0.052000001072883606,N
2459257.916666666500000,,0.05400000140070915,N
2459257.875000000000000,,0.054999999701976776,N
2459257.833333333000000,,0.0560000017285347,N
2459257.791666666500000,,0.05700000002980232,N
2459257.750000000000000,,0.057999998331069946,N
2459257.708333333000000,,0.057999998331069946,N
2459257.666666666500000,,0.0560000017285347,N
2459257.625000000000000,,0.054999999701976776,N
2459257.583333333000000,,0.052000001072883606,N
2459257.541666666500000,,0.04899999871850014,N
2459257.500000000000000,,0.04800000041723251,N
2459257.458333333000000,,0.04699999839067459,N
2459257.416666666500000,,0.04699999839067459,N
2459257.375000000000000,,0.04600000008940697,N
2459257.333333333000000,,0.04699999839067459,N
2459257.291666666500000,,0.05000000074505806,N
2459257.250000000000000,,0.05400000140070915,N
2459257.208333333000000,,0.057999998331069946,N
2459257.166666666500000,,0.05999999865889549,N
2459257.125000000000000,,0.05900000035762787,N
2459257.083333333000000,,0.05900000035762787,N
2459257.041666666500000,,0.057999998331069946,N
2459259.000000000000000,,0.03999999910593033,N
2459258.958333333000000,,0.0430000014603138,N
2459258.916666666500000,,0.04500000178813934,N
2459258.875000000000000,,0.04899999871850014,N
2459258.833333333000000,,0.050999999046325684,N
2459258.791666666500000,,0.04800000041723251,N
2459258.750000000000000,,0.04500000178813934,N
2459258.708333333000000,,0.04699999839067459,N
2459258.666666666500000,,0.052000001072883606,N
2459258.625000000000000,,0.050999999046325684,N
2459258.583333333000000,,0.05000000074505806,N
2459258.541666666500000,,0.04800000041723251,N
2459258.500000000000000,,0.04899999871850014,N
2459258.458333333000000,,0.052000001072883606,N
2459258.416666666500000,,0.050999999046325684,N
2459258.375000000000000,,0.050999999046325684,N
2459258.333333333000000,,0.04899999871850014,N
2459258.291666666500000,,0.04899999871850014,N
2459258.250000000000000,,0.04899999871850014,N
2459258.208333333000000,,0.050999999046325684,N
2459258.166666666500000,,0.05000000074505806,N
2459258.125000000000000,,0.04899999871850014,N
2459258.083333333000000,,0.04899999871850014,N
2459258.041666666500000,,0.05000000074505806,N
2459260.000000000000000,,0.03700000047683716,N
2459259.958333333000000,,0.03799999877810478,N
2459259.916666666500000,,0.039000000804662704,N
2459259.875000000000000,,0.03999999910593033,N
2459259.833333333000000,,0.041999999433755875,N
2459259.791666666500000,,0.04100000113248825,N
2459259.750000000000000,,0.03700000047683716,N
2459259.708333333000000,,0.03099999949336052,N
2459259.666666666500000,,0.028999999165534973,N
2459259.625000000000000,,0.028999999165534973,N
2459259.583333333000000,,0.028999999165534973,N
2459259.541666666500000,,0.028999999165534973,N
2459259.500000000000000,,0.029999999329447746,N
2459259.458333333000000,,0.029999999329447746,N
2459259.416666666500000,,0.029999999329447746,N
2459259.375000000000000,,0.03099999949336052,N
2459259.333333333000000,,0.032999999821186066,N
2459259.291666666500000,,0.03500000014901161,N
2459259.250000000000000,,0.035999998450279236,N
2459259.208333333000000,,0.03700000047683716,N
2459259.166666666500000,,0.03799999877810478,N
2459259.125000000000000,,0.039000000804662704,N
2459259.083333333000000,,0.03999999910593033,N
2459259.041666666500000,,0.03999999910593033,N
2459261.000000000000000,,0.035999998450279236,N
2459260.958333333000000,,0.03700000047683716,N
2459260.916666666500000,,0.039000000804662704,N
2459260.875000000000000,,0.03999999910593033,N
2459260.833333333000000,,0.039000000804662704,N
2459260.791666666500000,,0.03799999877810478,N
2459260.750000000000000,,0.035999998450279236,N
2459260.708333333000000,,0.029999999329447746,N
2459260.666666666500000,,0.027000000700354576,N
2459260.625000000000000,,0.027000000700354576,N
2459260.583333333000000,,0.02800000086426735,N
2459260.541666666500000,,0.02800000086426735,N
2459260.500000000000000,,0.028999999165534973,N
2459260.458333333000000,,0.028999999165534973,N
2459260.416666666500000,,0.028999999165534973,N
2459260.375000000000000,,0.029999999329447746,N
2459260.333333333000000,,0.03200000151991844,N
2459260.291666666500000,,0.03400000184774399,N
2459260.250000000000000,,0.03500000014901161,N
2459260.208333333000000,,0.03500000014901161,N
2459260.166666666500000,,0.03500000014901161,N
2459260.125000000000000,,0.035999998450279236,N
2459260.083333333000000,,0.035999998450279236,N
2459260.041666666500000,,0.035999998450279236,N
2459262.000000000000000,,0.03799999877810478,N
2459261.958333333000000,,0.03999999910593033,N
2459261.916666666500000,,0.04100000113248825,N
2459261.875000000000000,,0.04100000113248825,N
2459261.833333333000000,,0.03799999877810478,N
2459261.791666666500000,,0.03200000151991844,N
2459261.750000000000000,,0.026000000536441803,N
2459261.708333333000000,,0.027000000700354576,N
2459261.666666666500000,,0.03200000151991844,N
2459261.625000000000000,,0.03200000151991844,N
2459261.583333333000000,,0.029999999329447746,N
2459261.541666666500000,,0.029999999329447746,N
2459261.500000000000000,,0.03200000151991844,N
2459261.458333333000000,,0.032999999821186066,N
2459261.416666666500000,,0.032999999821186066,N
2459261.375000000000000,,0.03200000151991844,N
2459261.333333333000000,,0.03200000151991844,N
2459261.291666666500000,,0.032999999821186066,N
2459261.250000000000000,,0.032999999821186066,N
2459261.208333333000000,,0.03400000184774399,N
2459261.166666666500000,,0.03500000014901161,N
2459261.125000000000000,,0.03500000014901161,N
2459261.083333333000000,,0.035999998450279236,N
2459261.041666666500000,,0.035999998450279236,N
2459263.000000000000000,,0.039000000804662704,N
2459262.958333333000000,,0.039000000804662704,N
2459262.916666666500000,,0.04100000113248825,N
2459262.875000000000000,,0.041999999433755875,N
2459262.833333333000000,,0.04100000113248825,N
2459262.791666666500000,,0.03999999910593033,N
2459262.750000000000000,,0.03799999877810478,N
2459262.708333333000000,,0.03200000151991844,N
2459262.666666666500000,,0.027000000700354576,N
2459262.625000000000000,,0.026000000536441803,N
2459262.583333333000000,,0.026000000536441803,N
2459262.541666666500000,,0.027000000700354576,N
2459262.500000000000000,,0.027000000700354576,N
2459262.458333333000000,,0.027000000700354576,N
2459262.416666666500000,,0.02800000086426735,N
2459262.375000000000000,,0.028999999165534973,N
2459262.333333333000000,,0.03099999949336052,N
2459262.291666666500000,,0.032999999821186066,N
2459262.250000000000000,,0.03500000014901161,N
2459262.208333333000000,,0.035999998450279236,N
2459262.166666666500000,,0.035999998450279236,N
2459262.125000000000000,,0.03700000047683716,N
2459262.083333333000000,,0.03700000047683716,N
2459262.041666666500000,,0.03799999877810478,N
2459264.000000000000000,,0.035999998450279236,N
2459263.958333333000000,,0.035999998450279236,N
2459263.916666666500000,,0.03799999877810478,N
2459263.875000000000000,,0.04100000113248825,N
2459263.833333333000000,,0.04100000113248825,N
2459263.791666666500000,,0.04100000113248825,N
2459263.750000000000000,,0.039000000804662704,N
2459263.708333333000000,,0.03700000047683716,N
2459263.666666666500000,,0.03400000184774399,N
2459263.625000000000000,,0.032999999821186066,N
2459263.583333333000000,,0.032999999821186066,N
2459263.541666666500000,,0.03500000014901161,N
2459263.500000000000000,,0.03700000047683716,N
2459263.458333333000000,,0.035999998450279236,N
2459263.416666666500000,,0.03400000184774399,N
2459263.375000000000000,,0.03200000151991844,N
2459263.333333333000000,,0.03200000151991844,N
2459263.291666666500000,,0.032999999821186066,N
2459263.250000000000000,,0.03400000184774399,N
2459263.208333333000000,,0.03400000184774399,N
2459263.166666666500000,,0.03500000014901161,N
2459263.125000000000000,,0.035999998450279236,N
2459263.083333333000000,,0.03700000047683716,N
2459263.041666666500000,,0.03799999877810478,N
2459265.000000000000000,,0.03700000047683716,N
2459264.958333333000000,,0.035999998450279236,N
2459264.916666666500000,,0.03700000047683716,N
2459264.875000000000000,,0.03799999877810478,N
2459264.833333333000000,,0.035999998450279236,N
2459264.791666666500000,,0.03099999949336052,N
2459264.750000000000000,,0.02800000086426735,N
2459264.708333333000000,,0.027000000700354576,N
2459264.666666666500000,,0.02800000086426735,N
2459264.625000000000000,,0.027000000700354576,N
2459264.583333333000000,,0.02800000086426735,N
2459264.541666666500000,,0.02800000086426735,N
2459264.500000000000000,,0.02800000086426735,N
2459264.458333333000000,,0.028999999165534973,N
2459264.416666666500000,,0.029999999329447746,N
2459264.375000000000000,,0.03200000151991844,N
2459264.333333333000000,,0.03500000014901161,N
2459264.291666666500000,,0.03700000047683716,N
2459264.250000000000000,,0.03799999877810478,N
2459264.208333333000000,,0.03799999877810478,N
2459264.166666666500000,,0.03799999877810478,N
2459264.125000000000000,,0.03799999877810478,N
2459264.083333333000000,,0.03700000047683716,N
2459264.041666666500000,,0.035999998450279236,N
2459266.000000000000000,,0.03799999877810478,N
2459265.958333333000000,,0.03799999877810478,N
2459265.916666666500000,,0.03799999877810478,N
2459265.875000000000000,,0.03999999910593033,N
2459265.833333333000000,,0.04100000113248825,N
2459265.791666666500000,,0.039000000804662704,N
2459265.750000000000000,,0.035999998450279236,N
2459265.708333333000000,,0.028999999165534973,N
2459265.666666666500000,,0.026000000536441803,N
2459265.625000000000000,,0.028999999165534973,N
2459265.583333333000000,,0.03099999949336052,N
2459265.541666666500000,,0.032999999821186066,N
2459265.500000000000000,,0.03500000014901161,N
2459265.458333333000000,,0.03500000014901161,N
2459265.416666666500000,,0.03400000184774399,N
2459265.375000000000000,,0.03400000184774399,N
2459265.333333333000000,,0.032999999821186066,N
2459265.291666666500000,,0.03400000184774399,N
2459265.250000000000000,,0.03400000184774399,N
2459265.208333333000000,,0.03400000184774399,N
2459265.166666666500000,,0.03400000184774399,N
2459265.125000000000000,,0.03500000014901161,N
2459265.083333333000000,,0.03500000014901161,N
2459265.041666666500000,,0.035999998450279236,N
2459267.000000000000000,,0.03500000014901161,N
2459266.958333333000000,,0.035999998450279236,N
2459266.916666666500000,,0.039000000804662704,N
2459266.875000000000000,,0.04100000113248825,N
2459266.833333333000000,,0.041999999433755875,N
2459266.791666666500000,,0.041999999433755875,N
2459266.750000000000000,,0.039000000804662704,N
2459266.708333333000000,,0.03099999949336052,N
2459266.666666666500000,,0.027000000700354576,N
2459266.625000000000000,,0.026000000536441803,N
2459266.583333333000000,,0.02500000037252903,N
2459266.541666666500000,,0.026000000536441803,N
2459266.500000000000000,,0.027000000700354576,N
2459266.458333333000000,,0.027000000700354576,N
2459266.416666666500000,,0.02800000086426735,N
2459266.375000000000000,,0.028999999165534973,N
2459266.333333333000000,,0.03099999949336052,N
2459266.291666666500000,,0.03200000151991844,N
2459266.250000000000000,,0.032999999821186066,N
2459266.208333333000000,,0.032999999821186066,N
2459266.166666666500000,,0.03400000184774399,N
2459266.125000000000000,,0.035999998450279236,N
2459266.083333333000000,,0.03700000047683716,N
2459266.041666666500000,,0.03700000047683716,N
2459268.000000000000000,,0.032999999821186066,N
2459267.958333333000000,,0.03500000014901161,N
2459267.916666666500000,,0.03700000047683716,N
2459267.875000000000000,,0.03799999877810478,N
2459267.833333333000000,,0.035999998450279236,N
2459267.791666666500000,,0.032999999821186066,N
2459267.750000000000000,,0.027000000700354576,N
2459267.708333333000000,,0.019999999552965164,N
2459267.666666666500000,,0.017999999225139618,N
2459267.625000000000000,,0.01899999938905239,N
2459267.583333333000000,,0.020999999716877937,N
2459267.541666666500000,,0.023000000044703484,N
2459267.500000000000000,,0.024000000208616257,N
2459267.458333333000000,,0.024000000208616257,N
2459267.416666666500000,,0.026000000536441803,N
2459267.375000000000000,,0.02800000086426735,N
2459267.333333333000000,,0.028999999165534973,N
2459267.291666666500000,,0.03099999949336052,N
2459267.250000000000000,,0.03200000151991844,N
2459267.208333333000000,,0.03200000151991844,N
2459267.166666666500000,,0.032999999821186066,N
2459267.125000000000000,,0.032999999821186066,N
2459267.083333333000000,,0.032999999821186066,N
2459267.041666666500000,,0.03400000184774399,N
2459269.000000000000000,,0.041999999433755875,N
2459268.958333333000000,,0.04399999976158142,N
2459268.916666666500000,,0.05000000074505806,N
2459268.875000000000000,,0.06499999761581421,N
2459268.833333333000000,,0.09200000017881393,N
2459268.791666666500000,,0.12399999797344208,N
2459268.750000000000000,,0.13699999451637268,N
2459268.708333333000000,,0.13500000536441803,N
2459268.666666666500000,,0.11999999731779099,N
2459268.625000000000000,,0.06400000303983688,N
2459268.583333333000000,,0.03999999910593033,N
2459268.541666666500000,,0.03799999877810478,N
2459268.500000000000000,,0.039000000804662704,N
2459268.458333333000000,,0.035999998450279236,N
2459268.416666666500000,,0.032999999821186066,N
2459268.375000000000000,,0.03200000151991844,N
2459268.333333333000000,,0.03200000151991844,N
2459268.291666666500000,,0.032999999821186066,N
2459268.250000000000000,,0.03500000014901161,N
2459268.208333333000000,,0.035999998450279236,N
2459268.166666666500000,,0.035999998450279236,N
2459268.125000000000000,,0.03500000014901161,N
2459268.083333333000000,,0.03400000184774399,N
2459268.041666666500000,,0.032999999821186066,N
2459270.000000000000000,,0.041999999433755875,N
2459269.958333333000000,,0.041999999433755875,N
2459269.916666666500000,,0.04399999976158142,N
2459269.875000000000000,,0.04500000178813934,N
2459269.833333333000000,,0.04699999839067459,N
2459269.791666666500000,,0.04800000041723251,N
2459269.750000000000000,,0.04699999839067459,N
2459269.708333333000000,,0.0430000014603138,N
2459269.666666666500000,,0.03799999877810478,N
2459269.625000000000000,,0.04100000113248825,N
2459269.583333333000000,,0.041999999433755875,N
2459269.541666666500000,,0.04100000113248825,N
2459269.500000000000000,,0.039000000804662704,N
2459269.458333333000000,,0.03700000047683716,N
2459269.416666666500000,,0.03700000047683716,N
2459269.375000000000000,,0.035999998450279236,N
2459269.333333333000000,,0.03700000047683716,N
2459269.291666666500000,,0.03799999877810478,N
2459269.250000000000000,,0.039000000804662704,N
2459269.208333333000000,,0.039000000804662704,N
2459269.166666666500000,,0.03799999877810478,N
2459269.125000000000000,,0.03799999877810478,N
2459269.083333333000000,,0.039000000804662704,N
2459269.041666666500000,,0.03999999910593033,N
2459271.000000000000000,,0.03700000047683716,N
2459270.958333333000000,,0.03799999877810478,N
2459270.916666666500000,,0.03999999910593033,N
2459270.875000000000000,,0.041999999433755875,N
2459270.833333333000000,,0.04399999976158142,N
2459270.791666666500000,,0.04399999976158142,N
2459270.750000000000000,,0.03999999910593033,N
2459270.708333333000000,,0.03999999910593033,N
2459270.666666666500000,,0.0430000014603138,N
2459270.625000000000000,,0.039000000804662704,N
2459270.583333333000000,,0.03700000047683716,N
2459270.541666666500000,,0.039000000804662704,N
2459270.500000000000000,,0.03999999910593033,N
2459270.458333333000000,,0.03999999910593033,N
2459270.416666666500000,,0.039000000804662704,N
2459270.375000000000000,,0.03799999877810478,N
2459270.333333333000000,,0.03799999877810478,N
2459270.291666666500000,,0.039000000804662704,N
2459270.250000000000000,,0.04100000113248825,N
2459270.208333333000000,,0.0430000014603138,N
2459270.166666666500000,,0.04399999976158142,N
2459270.125000000000000,,0.04399999976158142,N
2459270.083333333000000,,0.0430000014603138,N
2459270.041666666500000,,0.0430000014603138,N
2459272.000000000000000,,0.039000000804662704,N
2459271.958333333000000,,0.039000000804662704,N
2459271.916666666500000,,0.04100000113248825,N
2459271.875000000000000,,0.03999999910593033,N
2459271.833333333000000,,0.035999998450279236,N
2459271.791666666500000,,0.035999998450279236,N
2459271.750000000000000,,0.035999998450279236,N
2459271.708333333000000,,0.03500000014901161,N
2459271.666666666500000,,0.03400000184774399,N
2459271.625000000000000,,0.035999998450279236,N
2459271.583333333000000,,0.039000000804662704,N
2459271.541666666500000,,0.03999999910593033,N
2459271.500000000000000,,0.041999999433755875,N
2459271.458333333000000,,0.041999999433755875,N
2459271.416666666500000,,0.03999999910593033,N
2459271.375000000000000,,0.039000000804662704,N
2459271.333333333000000,,0.03799999877810478,N
2459271.291666666500000,,0.03799999877810478,N
2459271.250000000000000,,0.039000000804662704,N
2459271.208333333000000,,0.039000000804662704,N
2459271.166666666500000,,0.039000000804662704,N
2459271.125000000000000,,0.039000000804662704,N
2459271.083333333000000,,0.03700000047683716,N
2459271.041666666500000,,0.03700000047683716,N
2459273.000000000000000,,0.035999998450279236,N
2459272.958333333000000,,0.035999998450279236,N
2459272.916666666500000,,0.039000000804662704,N
2459272.875000000000000,,0.0430000014603138,N
2459272.833333333000000,,0.04500000178813934,N
2459272.791666666500000,,0.04699999839067459,N
2459272.750000000000000,,0.04899999871850014,N
2459272.708333333000000,,0.04899999871850014,N
2459272.666666666500000,,0.04800000041723251,N
2459272.625000000000000,,0.04500000178813934,N
2459272.583333333000000,,0.03999999910593033,N
2459272.541666666500000,,0.03700000047683716,N
2459272.500000000000000,,0.039000000804662704,N
2459272.458333333000000,,0.041999999433755875,N
2459272.416666666500000,,0.041999999433755875,N
2459272.375000000000000,,0.04100000113248825,N
2459272.333333333000000,,0.03999999910593033,N
2459272.291666666500000,,0.04100000113248825,N
2459272.250000000000000,,0.041999999433755875,N
2459272.208333333000000,,0.041999999433755875,N
2459272.166666666500000,,0.04100000113248825,N
2459272.125000000000000,,0.03999999910593033,N
2459272.083333333000000,,0.039000000804662704,N
2459272.041666666500000,,0.03799999877810478,N
2459274.000000000000000,,0.0430000014603138,N
2459273.958333333000000,,0.0430000014603138,N
2459273.916666666500000,,0.04500000178813934,N
2459273.875000000000000,,0.04600000008940697,N
2459273.833333333000000,,0.04699999839067459,N
2459273.791666666500000,,0.04800000041723251,N
2459273.750000000000000,,0.04699999839067459,N
2459273.708333333000000,,0.041999999433755875,N
2459273.666666666500000,,0.03999999910593033,N
2459273.625000000000000,,0.03999999910593033,N
2459273.583333333000000,,0.03999999910593033,N
2459273.541666666500000,,0.04100000113248825,N
2459273.500000000000000,,0.03999999910593033,N
2459273.458333333000000,,0.035999998450279236,N
2459273.416666666500000,,0.032999999821186066,N
2459273.375000000000000,,0.032999999821186066,N
2459273.333333333000000,,0.03500000014901161,N
2459273.291666666500000,,0.035999998450279236,N
2459273.250000000000000,,0.03700000047683716,N
2459273.208333333000000,,0.035999998450279236,N
2459273.166666666500000,,0.03700000047683716,N
2459273.125000000000000,,0.03700000047683716,N
2459273.083333333000000,,0.03700000047683716,N
2459273.041666666500000,,0.03700000047683716,N
2459275.000000000000000,,0.2939999997615814,N
2459274.958333333000000,,0.22200000286102295,N
2459274.916666666500000,,0.24899999797344208,N
2459274.875000000000000,,0.25999999046325684,N
2459274.833333333000000,,0.2630000114440918,N
2459274.791666666500000,,0.28299999237060547,N
2459274.750000000000000,,0.2800000011920929,N
2459274.708333333000000,,0.26499998569488525,N
2459274.666666666500000,,0.2709999978542328,N
2459274.625000000000000,,0.25,N
2459274.583333333000000,,0.16500000655651093,N
2459274.541666666500000,,0.052000001072883606,N
2459274.500000000000000,,0.04500000178813934,N
2459274.458333333000000,,0.041999999433755875,N
2459274.416666666500000,,0.039000000804662704,N
2459274.375000000000000,,0.03799999877810478,N
2459274.333333333000000,,0.039000000804662704,N
2459274.291666666500000,,0.04100000113248825,N
2459274.250000000000000,,0.041999999433755875,N
2459274.208333333000000,,0.0430000014603138,N
2459274.166666666500000,,0.041999999433755875,N
2459274.125000000000000,,0.041999999433755875,N
2459274.083333333000000,,0.0430000014603138,N
2459274.041666666500000,,0.0430000014603138,N
2459276.000000000000000,,0.1379999965429306,N
2459275.958333333000000,,0.14300000667572021,N
2459275.916666666500000,,0.14800000190734863,N
2459275.875000000000000,,0.15399999916553497,N
2459275.833333333000000,,0.16200000047683716,N
2459275.791666666500000,,0.1720000058412552,N
2459275.750000000000000,,0.18199999630451202,N
2459275.708333333000000,,0.19300000369548798,N
2459275.666666666500000,,0.20200000703334808,N
2459275.625000000000000,,0.20900000631809235,N
2459275.583333333000000,,0.2070000022649765,N
2459275.541666666500000,,0.19300000369548798,N
2459275.500000000000000,,0.17900000512599945,N
2459275.458333333000000,,0.16599999368190765,N
2459275.416666666500000,,0.15000000596046448,N
2459275.375000000000000,,0.13500000536441803,N
2459275.333333333000000,,0.1340000033378601,N
2459275.291666666500000,,0.14399999380111694,N
2459275.250000000000000,,0.1589999943971634,N
2459275.208333333000000,,0.18400000035762787,N
2459275.166666666500000,,0.22100000083446503,N
2459275.125000000000000,,0.28299999237060547,N
2459275.083333333000000,,0.35199999809265137,N
2459275.041666666500000,,0.375,N
2459277.000000000000000,,0.11599999666213989,N
