"","datetime","site_id","depth","observation","variable"
"351",2023-12-08 12:00:00,"swan_canning",2,25.2150001525879,"Temperature"
"352",2023-12-09 12:00:00,"swan_canning",2,24.5930004119873,"Temperature"
"353",2023-12-10 12:00:00,"swan_canning",2,23.8299999237061,"Temperature"
"354",2023-12-11 12:00:00,"swan_canning",2,23.4330005645752,"Temperature"
"355",2023-12-12 12:00:00,"swan_canning",2,23.4500007629395,"Temperature"
"356",2023-12-13 12:00:00,"swan_canning",2,24.0030002593994,"Temperature"
"357",2023-12-14 12:00:00,"swan_canning",2,24.5580005645752,"Temperature"
"358",2023-12-15 12:00:00,"swan_canning",2,24.6149997711182,"Temperature"
"359",2023-12-16 12:00:00,"swan_canning",2,24.7129993438721,"Temperature"
"360",2023-12-17 12:00:00,"swan_canning",2,24.7849998474121,"Temperature"
"361",2023-12-18 12:00:00,"swan_canning",2,24.7999992370605,"Temperature"
"362",2024-01-01 12:00:00,"swan_canning",2,25.5750007629395,"Temperature"
"363",2024-01-02 12:00:00,"swan_canning",2,25.2779998779297,"Temperature"
"364",2024-01-03 12:00:00,"swan_canning",2,24.4479999542236,"Temperature"
"365",2024-01-04 12:00:00,"swan_canning",2,24.0879993438721,"Temperature"
"366",2024-01-06 12:00:00,"swan_canning",2,24.8199996948242,"Temperature"
"367",2024-01-05 12:00:00,"swan_canning",2,24.2129993438721,"Temperature"
"368",2024-01-07 12:00:00,"swan_canning",2,25.0100002288818,"Temperature"
"369",2024-01-08 12:00:00,"swan_canning",2,25.67799949646,"Temperature"
"370",2024-01-09 12:00:00,"swan_canning",2,25.6599998474121,"Temperature"
"371",2024-01-10 12:00:00,"swan_canning",2,25.4979991912842,"Temperature"
"372",2024-01-11 12:00:00,"swan_canning",2,25.5900001525879,"Temperature"
"373",2024-01-12 12:00:00,"swan_canning",2,25.6800003051758,"Temperature"
"374",2024-01-13 12:00:00,"swan_canning",2,26.9580001831055,"Temperature"
"375",2024-01-14 12:00:00,"swan_canning",2,26.9750003814697,"Temperature"
"376",2024-01-15 12:00:00,"swan_canning",2,27.5979995727539,"Temperature"
"377",2024-01-16 12:00:00,"swan_canning",2,28.05299949646,"Temperature"
