site_id,datetime,variable,depth,observation
CANN,2023-01-13T00:20:00Z,temperature,1.5,25.19499969482422
CANN,2023-01-13T00:30:00Z,temperature,1.5,25.204999923706055
CANN,2023-01-13T00:40:00Z,temperature,1.5,25.20299911499023
CANN,2023-01-13T00:50:00Z,temperature,1.5,25.190000534057617
CANN,2023-01-13T00:59:59Z,temperature,1.5,25.20299911499023
CANN,2023-01-14T00:00:00Z,temperature,1.5,25.25
CANN,2023-01-14T00:10:00Z,temperature,1.5,25.257999420166016
CANN,2023-01-14T00:20:00Z,temperature,1.5,25.274999618530273
CANN,2023-01-14T00:30:00Z,temperature,1.5,25.27300071716309
CANN,2023-01-14T00:40:00Z,temperature,1.5,25.239999771118164
CANN,2023-01-14T00:50:00Z,temperature,1.5,25.20800018310547
CANN,2023-01-14T00:59:59Z,temperature,1.5,25.204999923706055
CANN,2023-01-15T00:00:00Z,temperature,1.5,24.94499969482422
CANN,2023-01-15T00:10:00Z,temperature,1.5,25.01300048828125
CANN,2023-01-15T00:20:00Z,temperature,1.5,25.024999618530273
CANN,2023-01-15T00:30:00Z,temperature,1.5,25.042999267578125
CANN,2023-01-15T00:40:00Z,temperature,1.5,24.98500061035156
CANN,2023-01-15T00:50:00Z,temperature,1.5,24.95299911499023
CANN,2023-01-15T00:59:59Z,temperature,1.5,25.007999420166016
CANN,2023-01-16T00:00:00Z,temperature,1.5,24.738000869750977
CANN,2023-01-16T00:10:00Z,temperature,1.5,24.725000381469727
CANN,2023-01-16T00:20:00Z,temperature,1.5,24.719999313354492
CANN,2023-01-16T00:30:00Z,temperature,1.5,24.722999572753903
CANN,2023-01-16T00:40:00Z,temperature,1.5,24.725000381469727
CANN,2023-01-16T00:50:00Z,temperature,1.5,24.73500061035156
CANN,2023-01-16T00:59:59Z,temperature,1.5,24.72800064086914
CANN,2023-01-17T00:00:00Z,temperature,1.5,24.65999984741211
CANN,2023-01-17T00:10:00Z,temperature,1.5,24.667999267578125
CANN,2023-01-17T00:20:00Z,temperature,1.5,24.63800048828125
CANN,2023-01-17T00:30:00Z,temperature,1.5,24.674999237060547
CANN,2023-01-17T00:40:00Z,temperature,1.5,24.670000076293945
CANN,2023-01-17T00:50:00Z,temperature,1.5,24.625
CANN,2023-01-17T00:59:59Z,temperature,1.5,24.600000381469727
CANN,2023-01-18T00:00:00Z,temperature,1.5,23.562999725341797
CANN,2023-01-18T00:10:00Z,temperature,1.5,23.559999465942383
CANN,2023-01-18T00:20:00Z,temperature,1.5,23.520000457763672
CANN,2023-01-18T00:30:00Z,temperature,1.5,23.4950008392334
CANN,2023-01-18T00:40:00Z,temperature,1.5,23.51499938964844
CANN,2023-01-18T00:50:00Z,temperature,1.5,23.51799964904785
CANN,2023-01-18T00:59:59Z,temperature,1.5,23.527999877929688
CANN,2023-01-19T00:00:00Z,temperature,1.5,23.468000411987305
CANN,2023-01-19T00:10:00Z,temperature,1.5,23.5049991607666
CANN,2023-01-19T00:20:00Z,temperature,1.5,23.51799964904785
CANN,2023-01-19T00:30:00Z,temperature,1.5,23.51300048828125
CANN,2023-01-19T00:40:00Z,temperature,1.5,23.479999542236328
CANN,2023-01-19T00:50:00Z,temperature,1.5,23.482999801635746
CANN,2023-01-19T00:59:59Z,temperature,1.5,23.51799964904785
CANN,2023-01-20T00:00:00Z,temperature,1.5,23.80299949645996
CANN,2023-01-20T00:10:00Z,temperature,1.5,23.81800079345703
CANN,2023-01-20T00:20:00Z,temperature,1.5,23.81999969482422
CANN,2023-01-20T00:30:00Z,temperature,1.5,23.81999969482422
CANN,2023-01-20T00:40:00Z,temperature,1.5,23.81800079345703
CANN,2023-01-20T00:50:00Z,temperature,1.5,23.78499984741211
CANN,2023-01-20T00:59:59Z,temperature,1.5,23.7549991607666
CANN,2023-01-21T00:00:00Z,temperature,1.5,24.440000534057617
CANN,2023-01-21T00:10:00Z,temperature,1.5,24.42799949645996
CANN,2023-01-21T00:20:00Z,temperature,1.5,24.40999984741211
CANN,2023-01-21T00:30:00Z,temperature,1.5,24.399999618530273
CANN,2023-01-21T00:40:00Z,temperature,1.5,24.39299964904785
CANN,2023-01-21T00:50:00Z,temperature,1.5,24.368000030517575
CANN,2023-01-21T00:59:59Z,temperature,1.5,24.334999084472656
CANN,2023-01-22T00:00:00Z,temperature,1.5,25.02300071716309
CANN,2023-01-22T00:10:00Z,temperature,1.5,25.024999618530273
CANN,2023-01-22T00:20:00Z,temperature,1.5,25.024999618530273
CANN,2023-01-22T00:30:00Z,temperature,1.5,25.02300071716309
CANN,2023-01-22T00:40:00Z,temperature,1.5,25.038000106811523
CANN,2023-01-22T00:50:00Z,temperature,1.5,25.045000076293945
CANN,2023-01-22T00:59:59Z,temperature,1.5,25.040000915527344
CANN,2023-01-23T00:00:00Z,temperature,1.5,25.632999420166016
CANN,2023-01-23T00:10:00Z,temperature,1.5,25.63999938964844
CANN,2023-01-23T00:20:00Z,temperature,1.5,25.613000869750977
CANN,2023-01-23T00:30:00Z,temperature,1.5,25.6200008392334
CANN,2023-01-23T00:40:00Z,temperature,1.5,25.62299919128418
CANN,2023-01-23T00:50:00Z,temperature,1.5,25.614999771118164
CANN,2023-01-23T00:59:59Z,temperature,1.5,25.594999313354492
CANN,2023-01-24T00:00:00Z,temperature,1.5,26.065000534057617
CANN,2023-01-24T00:10:00Z,temperature,1.5,26.04800033569336
CANN,2023-01-24T00:20:00Z,temperature,1.5,26.06999969482422
CANN,2023-01-24T00:30:00Z,temperature,1.5,26.06999969482422
CANN,2023-01-24T00:40:00Z,temperature,1.5,26.05500030517578
CANN,2023-01-24T00:50:00Z,temperature,1.5,26.072999954223633
CANN,2023-01-24T00:59:59Z,temperature,1.5,26.084999084472656
CANN,2023-01-25T00:00:00Z,temperature,1.5,26.777999877929688
CANN,2023-01-25T00:10:00Z,temperature,1.5,26.700000762939453
CANN,2023-01-25T00:20:00Z,temperature,1.5,26.597999572753903
CANN,2023-01-25T00:30:00Z,temperature,1.5,26.55500030517578
CANN,2023-01-25T00:40:00Z,temperature,1.5,26.51799964904785
CANN,2023-01-25T00:50:00Z,temperature,1.5,26.468000411987305
CANN,2023-01-25T00:59:59Z,temperature,1.5,26.46299934387207
CANN,2023-01-26T00:00:00Z,temperature,1.5,26.63800048828125
CANN,2023-01-26T00:10:00Z,temperature,1.5,26.635000228881836
CANN,2023-01-26T00:20:00Z,temperature,1.5,26.607999801635746
CANN,2023-01-26T00:30:00Z,temperature,1.5,26.584999084472656
CANN,2023-01-26T00:40:00Z,temperature,1.5,26.604999542236328
CANN,2023-01-26T00:50:00Z,temperature,1.5,26.625
CANN,2023-01-26T00:59:59Z,temperature,1.5,26.63999938964844
CANN,2023-01-27T00:00:00Z,temperature,1.5,26.64299964904785
CANN,2023-01-27T00:10:00Z,temperature,1.5,26.64800071716309
CANN,2023-01-27T00:20:00Z,temperature,1.5,26.649999618530273
CANN,2023-01-27T00:30:00Z,temperature,1.5,26.663000106811523
CANN,2023-01-27T00:40:00Z,temperature,1.5,26.655000686645508
CANN,2023-01-27T00:50:00Z,temperature,1.5,26.64299964904785
CANN,2023-01-27T00:59:59Z,temperature,1.5,26.63800048828125
CANN,2023-01-28T00:00:00Z,temperature,1.5,26.239999771118164
CANN,2023-01-28T00:10:00Z,temperature,1.5,26.219999313354492
CANN,2023-01-28T00:20:00Z,temperature,1.5,26.20299911499023
CANN,2023-01-28T00:30:00Z,temperature,1.5,26.19300079345703
CANN,2023-01-28T00:40:00Z,temperature,1.5,26.170000076293945
CANN,2023-01-28T00:50:00Z,temperature,1.5,26.167999267578125
CANN,2023-01-28T00:59:59Z,temperature,1.5,26.145000457763672
CANN,2023-01-29T00:00:00Z,temperature,1.5,25.43000030517578
CANN,2023-01-29T00:10:00Z,temperature,1.5,25.415000915527344
CANN,2023-01-29T00:20:00Z,temperature,1.5,25.40800094604492
CANN,2023-01-29T00:30:00Z,temperature,1.5,25.399999618530273
CANN,2023-01-29T00:40:00Z,temperature,1.5,25.40999984741211
CANN,2023-01-29T00:50:00Z,temperature,1.5,25.42300033569336
CANN,2023-01-29T00:59:59Z,temperature,1.5,25.42300033569336
CANN,2023-01-30T00:00:00Z,temperature,1.5,25.30500030517578
CANN,2023-01-30T00:10:00Z,temperature,1.5,25.31999969482422
CANN,2023-01-30T00:20:00Z,temperature,1.5,25.334999084472656
CANN,2023-01-30T00:30:00Z,temperature,1.5,25.34000015258789
CANN,2023-01-30T00:40:00Z,temperature,1.5,25.308000564575195
CANN,2023-01-30T00:50:00Z,temperature,1.5,25.31999969482422
CANN,2023-01-30T00:59:59Z,temperature,1.5,25.299999237060547
CANN,2023-01-31T00:00:00Z,temperature,1.5,26.11000061035156
CANN,2023-01-31T00:10:00Z,temperature,1.5,26.09000015258789
CANN,2023-01-31T00:20:00Z,temperature,1.5,26.093000411987305
CANN,2023-01-31T00:30:00Z,temperature,1.5,26.100000381469727
CANN,2023-01-31T00:40:00Z,temperature,1.5,26.107999801635746
CANN,2023-01-31T00:50:00Z,temperature,1.5,26.132999420166016
CANN,2023-01-31T00:59:59Z,temperature,1.5,26.135000228881836
CANN,2023-02-01T00:00:00Z,temperature,1.5,26.774999618530273
CANN,2023-02-01T00:10:00Z,temperature,1.5,26.969999313354492
CANN,2023-02-01T00:20:00Z,temperature,1.5,27.040000915527344
CANN,2023-02-01T00:30:00Z,temperature,1.5,26.97800064086914
CANN,2023-02-01T00:40:00Z,temperature,1.5,27.003000259399418
CANN,2023-02-01T00:50:00Z,temperature,1.5,26.969999313354492
CANN,2023-02-01T00:59:59Z,temperature,1.5,26.934999465942383
CANN,2023-02-02T00:00:00Z,temperature,1.5,26.132999420166016
CANN,2023-02-02T00:10:00Z,temperature,1.5,26.197999954223633
CANN,2023-02-02T00:20:00Z,temperature,1.5,26.200000762939453
CANN,2023-02-02T00:30:00Z,temperature,1.5,26.274999618530273
CANN,2023-02-02T00:40:00Z,temperature,1.5,26.312999725341797
CANN,2023-02-02T00:50:00Z,temperature,1.5,26.375
CANN,2023-02-02T00:59:59Z,temperature,1.5,26.378000259399418
CANN,2023-02-03T00:00:00Z,temperature,1.5,25.954999923706055
CANN,2023-02-03T00:10:00Z,temperature,1.5,26
CANN,2023-02-03T00:20:00Z,temperature,1.5,25.969999313354492
CANN,2023-02-03T00:30:00Z,temperature,1.5,25.88800048828125
CANN,2023-02-03T00:40:00Z,temperature,1.5,25.834999084472656
CANN,2023-02-03T00:50:00Z,temperature,1.5,25.78300094604492
CANN,2023-02-03T00:59:59Z,temperature,1.5,25.84000015258789
CANN,2023-02-04T00:00:00Z,temperature,1.5,25.459999084472656
CANN,2023-02-04T00:10:00Z,temperature,1.5,25.46299934387207
CANN,2023-02-04T00:20:00Z,temperature,1.5,25.468000411987305
CANN,2023-02-04T00:30:00Z,temperature,1.5,25.46500015258789
CANN,2023-02-04T00:40:00Z,temperature,1.5,25.469999313354492
CANN,2023-02-04T00:50:00Z,temperature,1.5,25.46500015258789
CANN,2023-02-04T00:59:59Z,temperature,1.5,25.459999084472656
CANN,2023-02-05T00:00:00Z,temperature,1.5,25.58799934387207
CANN,2023-02-05T00:10:00Z,temperature,1.5,25.59000015258789
CANN,2023-02-05T00:20:00Z,temperature,1.5,25.57799911499023
CANN,2023-02-05T00:30:00Z,temperature,1.5,25.579999923706055
CANN,2023-02-05T00:40:00Z,temperature,1.5,25.58799934387207
CANN,2023-02-05T00:50:00Z,temperature,1.5,25.58799934387207
CANN,2023-02-05T00:59:59Z,temperature,1.5,25.57799911499023
CANN,2023-02-06T00:00:00Z,temperature,1.5,25.8799991607666
CANN,2023-02-06T00:10:00Z,temperature,1.5,25.864999771118164
CANN,2023-02-06T00:20:00Z,temperature,1.5,25.850000381469727
CANN,2023-02-06T00:30:00Z,temperature,1.5,25.829999923706055
CANN,2023-02-06T00:40:00Z,temperature,1.5,25.86000061035156
CANN,2023-02-06T00:50:00Z,temperature,1.5,25.863000869750977
CANN,2023-02-06T00:59:59Z,temperature,1.5,25.850000381469727
CANN,2023-02-07T00:00:00Z,temperature,1.5,26.413000106811523
CANN,2023-02-07T00:10:00Z,temperature,1.5,26.413000106811523
CANN,2023-02-07T00:20:00Z,temperature,1.5,26.413000106811523
CANN,2023-02-07T00:30:00Z,temperature,1.5,26.42799949645996
CANN,2023-02-07T00:40:00Z,temperature,1.5,26.440000534057617
CANN,2023-02-07T00:50:00Z,temperature,1.5,26.450000762939453
CANN,2023-02-07T00:59:59Z,temperature,1.5,26.46500015258789
CANN,2023-02-08T00:00:00Z,temperature,1.5,26.277999877929688
CANN,2023-02-08T00:10:00Z,temperature,1.5,26.26799964904785
CANN,2023-02-08T00:20:00Z,temperature,1.5,26.288000106811523
CANN,2023-02-08T00:30:00Z,temperature,1.5,26.30500030517578
CANN,2023-02-08T00:40:00Z,temperature,1.5,26.31999969482422
CANN,2023-02-08T00:50:00Z,temperature,1.5,26.31999969482422
CANN,2023-02-08T00:59:59Z,temperature,1.5,26.32799911499023
CANN,2023-02-09T00:00:00Z,temperature,1.5,26.368000030517575
CANN,2023-02-09T00:10:00Z,temperature,1.5,26.378000259399418
CANN,2023-02-09T00:20:00Z,temperature,1.5,26.382999420166016
CANN,2023-02-09T00:30:00Z,temperature,1.5,26.38999938964844
CANN,2023-02-09T00:40:00Z,temperature,1.5,26.38800048828125
CANN,2023-02-09T00:50:00Z,temperature,1.5,26.37299919128418
CANN,2023-02-09T00:59:59Z,temperature,1.5,26.3700008392334
CANN,2023-02-10T00:00:00Z,temperature,1.5,26.30299949645996
CANN,2023-02-10T00:10:00Z,temperature,1.5,26.312999725341797
CANN,2023-02-10T00:20:00Z,temperature,1.5,26.299999237060547
CANN,2023-02-10T00:30:00Z,temperature,1.5,26.295000076293945
CANN,2023-02-10T00:40:00Z,temperature,1.5,26.309999465942383
CANN,2023-02-10T00:50:00Z,temperature,1.5,26.30299949645996
CANN,2023-02-10T00:59:59Z,temperature,1.5,26.30500030517578
CANN,2023-02-11T00:00:00Z,temperature,1.5,26.33799934387207
CANN,2023-02-11T00:10:00Z,temperature,1.5,26.315000534057617
CANN,2023-02-11T00:20:00Z,temperature,1.5,26.30500030517578
CANN,2023-02-11T00:30:00Z,temperature,1.5,26.27300071716309
CANN,2023-02-11T00:40:00Z,temperature,1.5,26.225000381469727
CANN,2023-02-11T00:50:00Z,temperature,1.5,26.20800018310547
CANN,2023-02-11T00:59:59Z,temperature,1.5,26.17300033569336
CANN,2023-02-12T00:00:00Z,temperature,1.5,25.92799949645996
CANN,2023-02-12T00:10:00Z,temperature,1.5,25.920000076293945
CANN,2023-02-12T00:20:00Z,temperature,1.5,25.917999267578125
CANN,2023-02-12T00:30:00Z,temperature,1.5,25.899999618530273
CANN,2023-02-12T00:40:00Z,temperature,1.5,25.8799991607666
CANN,2023-02-12T00:50:00Z,temperature,1.5,25.8700008392334
CANN,2023-02-12T00:59:59Z,temperature,1.5,25.864999771118164
CANN,2023-02-13T00:00:00Z,temperature,1.5,25.322999954223633
CANN,2023-02-13T00:10:00Z,temperature,1.5,25.31999969482422
CANN,2023-02-13T00:20:00Z,temperature,1.5,25.350000381469727
CANN,2023-02-13T00:30:00Z,temperature,1.5,25.368000030517575
CANN,2023-02-13T00:40:00Z,temperature,1.5,25.33799934387207
CANN,2023-02-13T00:50:00Z,temperature,1.5,25.257999420166016
CANN,2023-02-13T00:59:59Z,temperature,1.5,25.232999801635746
CANN,2023-02-14T00:00:00Z,temperature,1.5,25.33300018310547
CANN,2023-02-14T00:10:00Z,temperature,1.5,25.347999572753903
CANN,2023-02-14T00:20:00Z,temperature,1.5,25.363000869750977
CANN,2023-02-14T00:30:00Z,temperature,1.5,25.363000869750977
CANN,2023-02-14T00:40:00Z,temperature,1.5,25.363000869750977
CANN,2023-02-14T00:50:00Z,temperature,1.5,25.382999420166016
CANN,2023-02-14T00:59:59Z,temperature,1.5,25.42300033569336
CANN,2023-02-15T00:00:00Z,temperature,1.5,25.847999572753903
CANN,2023-02-15T00:10:00Z,temperature,1.5,25.863000869750977
CANN,2023-02-15T00:20:00Z,temperature,1.5,25.863000869750977
CANN,2023-02-15T00:30:00Z,temperature,1.5,25.8799991607666
CANN,2023-02-15T00:40:00Z,temperature,1.5,25.895000457763672
CANN,2023-02-15T00:50:00Z,temperature,1.5,25.899999618530273
CANN,2023-02-15T00:59:59Z,temperature,1.5,25.89800071716309
CANN,2023-02-16T00:00:00Z,temperature,1.5,25.18000030517578
CANN,2023-02-16T00:10:00Z,temperature,1.5,25.15999984741211
CANN,2023-02-16T00:20:00Z,temperature,1.5,25.13800048828125
CANN,2023-02-16T00:30:00Z,temperature,1.5,25.114999771118164
CANN,2023-02-16T00:40:00Z,temperature,1.5,25.08300018310547
CANN,2023-02-16T00:50:00Z,temperature,1.5,25.05500030517578
CANN,2023-02-16T00:59:59Z,temperature,1.5,25.01300048828125
CANN,2023-02-17T00:00:00Z,temperature,1.5,24.770000457763672
CANN,2023-02-17T00:10:00Z,temperature,1.5,24.795000076293945
CANN,2023-02-17T00:20:00Z,temperature,1.5,24.808000564575195
CANN,2023-02-17T00:30:00Z,temperature,1.5,24.815000534057617
CANN,2023-02-17T00:40:00Z,temperature,1.5,24.85300064086914
CANN,2023-02-17T00:50:00Z,temperature,1.5,24.85300064086914
CANN,2023-02-17T00:59:59Z,temperature,1.5,24.85300064086914
CANN,2023-02-18T00:00:00Z,temperature,1.5,24.433000564575195
CANN,2023-02-18T00:10:00Z,temperature,1.5,24.447999954223633
CANN,2023-02-18T00:20:00Z,temperature,1.5,24.450000762939453
CANN,2023-02-18T00:30:00Z,temperature,1.5,24.45800018310547
CANN,2023-02-18T00:40:00Z,temperature,1.5,24.450000762939453
CANN,2023-02-18T00:50:00Z,temperature,1.5,24.48500061035156
CANN,2023-02-18T00:59:59Z,temperature,1.5,24.5049991607666
CANN,2023-02-19T00:00:00Z,temperature,1.5,24.420000076293945
CANN,2023-02-19T00:10:00Z,temperature,1.5,24.437999725341797
CANN,2023-02-19T00:20:00Z,temperature,1.5,24.43000030517578
CANN,2023-02-19T00:30:00Z,temperature,1.5,24.44300079345703
CANN,2023-02-19T00:40:00Z,temperature,1.5,24.46500015258789
CANN,2023-02-19T00:50:00Z,temperature,1.5,24.475000381469727
CANN,2023-02-19T00:59:59Z,temperature,1.5,24.469999313354492
CANN,2023-02-20T00:00:00Z,temperature,1.5,24.597999572753903
CANN,2023-02-20T00:10:00Z,temperature,1.5,24.559999465942383
CANN,2023-02-20T00:20:00Z,temperature,1.5,24.540000915527344
CANN,2023-02-20T00:30:00Z,temperature,1.5,24.538000106811523
CANN,2023-02-20T00:40:00Z,temperature,1.5,24.545000076293945
CANN,2023-02-20T00:50:00Z,temperature,1.5,24.540000915527344
CANN,2023-02-20T00:59:59Z,temperature,1.5,24.54800033569336
CANN,2023-02-21T00:00:00Z,temperature,1.5,25.10300064086914
CANN,2023-02-21T00:10:00Z,temperature,1.5,25.149999618530273
CANN,2023-02-21T00:20:00Z,temperature,1.5,25.149999618530273
CANN,2023-02-21T00:30:00Z,temperature,1.5,25.14800071716309
CANN,2023-02-21T00:40:00Z,temperature,1.5,25.163000106811523
CANN,2023-02-21T00:50:00Z,temperature,1.5,25.163000106811523
CANN,2023-02-21T00:59:59Z,temperature,1.5,25.167999267578125
CANN,2023-02-22T00:00:00Z,temperature,1.5,25.989999771118164
CANN,2023-02-22T00:10:00Z,temperature,1.5,25.979999542236328
CANN,2023-02-22T00:20:00Z,temperature,1.5,25.979999542236328
CANN,2023-02-22T00:30:00Z,temperature,1.5,25.97800064086914
CANN,2023-02-22T00:40:00Z,temperature,1.5,26
CANN,2023-02-22T00:50:00Z,temperature,1.5,26
CANN,2023-02-22T00:59:59Z,temperature,1.5,25.98500061035156
CANN,2023-02-23T00:00:00Z,temperature,1.5,26.03300094604492
CANN,2023-02-23T00:10:00Z,temperature,1.5,26.030000686645508
CANN,2023-02-23T00:20:00Z,temperature,1.5,26.020000457763672
CANN,2023-02-23T00:30:00Z,temperature,1.5,26.01499938964844
CANN,2023-02-23T00:40:00Z,temperature,1.5,26.02300071716309
CANN,2023-02-23T00:50:00Z,temperature,1.5,26.049999237060547
CANN,2023-02-23T00:59:59Z,temperature,1.5,26.065000534057617
CANN,2023-02-24T00:00:00Z,temperature,1.5,25.218000411987305
CANN,2023-02-24T00:10:00Z,temperature,1.5,25.17799949645996
CANN,2023-02-24T00:20:00Z,temperature,1.5,25.14299964904785
CANN,2023-02-24T00:30:00Z,temperature,1.5,25.10300064086914
CANN,2023-02-24T00:40:00Z,temperature,1.5,25.06800079345703
CANN,2023-02-24T00:50:00Z,temperature,1.5,25.038000106811523
CANN,2023-02-24T00:59:59Z,temperature,1.5,24.9950008392334
CANN,2023-02-25T00:00:00Z,temperature,1.5,24.270000457763672
CANN,2023-02-25T00:10:00Z,temperature,1.5,24.270000457763672
CANN,2023-02-25T00:20:00Z,temperature,1.5,24.290000915527344
CANN,2023-02-25T00:30:00Z,temperature,1.5,24.31800079345703
CANN,2023-02-25T00:40:00Z,temperature,1.5,24.308000564575195
CANN,2023-02-25T00:50:00Z,temperature,1.5,24.26499938964844
CANN,2023-02-25T00:59:59Z,temperature,1.5,24.28499984741211
CANN,2023-02-26T00:00:00Z,temperature,1.5,24.190000534057617
CANN,2023-02-26T00:10:00Z,temperature,1.5,24.15999984741211
CANN,2023-02-26T00:20:00Z,temperature,1.5,24.163000106811523
CANN,2023-02-26T00:30:00Z,temperature,1.5,24.155000686645508
CANN,2023-02-26T00:40:00Z,temperature,1.5,24.167999267578125
CANN,2023-02-26T00:50:00Z,temperature,1.5,24.183000564575195
CANN,2023-02-26T00:59:59Z,temperature,1.5,24.184999465942383
CANN,2023-02-27T00:00:00Z,temperature,1.5,24.5
CANN,2023-02-27T00:10:00Z,temperature,1.5,24.49799919128418
CANN,2023-02-27T00:20:00Z,temperature,1.5,24.472999572753903
CANN,2023-02-27T00:30:00Z,temperature,1.5,24.469999313354492
CANN,2023-02-27T00:40:00Z,temperature,1.5,24.5049991607666
CANN,2023-02-27T00:50:00Z,temperature,1.5,24.524999618530273
CANN,2023-02-27T00:59:59Z,temperature,1.5,24.559999465942383
CANN,2023-02-28T00:00:00Z,temperature,1.5,24.878000259399418
CANN,2023-02-28T00:10:00Z,temperature,1.5,24.868000030517575
CANN,2023-02-28T00:20:00Z,temperature,1.5,24.799999237060547
CANN,2023-02-28T00:30:00Z,temperature,1.5,24.74799919128418
CANN,2023-02-28T00:40:00Z,temperature,1.5,24.663000106811523
CANN,2023-02-28T00:50:00Z,temperature,1.5,24.6200008392334
CANN,2023-02-28T00:59:59Z,temperature,1.5,24.614999771118164
CANN,2023-03-01T00:00:00Z,temperature,1.5,25.024999618530273
CANN,2023-03-01T00:10:00Z,temperature,1.5,24.9950008392334
CANN,2023-03-01T00:20:00Z,temperature,1.5,24.950000762939453
CANN,2023-03-01T00:30:00Z,temperature,1.5,24.959999084472656
CANN,2023-03-01T00:40:00Z,temperature,1.5,24.940000534057617
CANN,2023-03-01T00:50:00Z,temperature,1.5,24.98500061035156
CANN,2023-03-01T00:59:59Z,temperature,1.5,24.975000381469727
CANN,2023-03-02T00:00:00Z,temperature,1.5,25.097999572753903
CANN,2023-03-02T00:10:00Z,temperature,1.5,25.093000411987305
CANN,2023-03-02T00:20:00Z,temperature,1.5,25.100000381469727
CANN,2023-03-02T00:30:00Z,temperature,1.5,25.113000869750977
CANN,2023-03-02T00:40:00Z,temperature,1.5,25.12299919128418
CANN,2023-03-02T00:50:00Z,temperature,1.5,25.128000259399418
CANN,2023-03-02T00:59:59Z,temperature,1.5,25.1299991607666
CANN,2023-03-03T00:00:00Z,temperature,1.5,25.613000869750977
CANN,2023-03-03T00:10:00Z,temperature,1.5,25.618000030517575
CANN,2023-03-03T00:20:00Z,temperature,1.5,25.607999801635746
CANN,2023-03-03T00:30:00Z,temperature,1.5,25.60300064086914
CANN,2023-03-03T00:40:00Z,temperature,1.5,25.61000061035156
CANN,2023-03-03T00:50:00Z,temperature,1.5,25.6200008392334
CANN,2023-03-03T00:59:59Z,temperature,1.5,25.6299991607666
CANN,2023-03-04T00:00:00Z,temperature,1.5,25.493000030517575
CANN,2023-03-04T00:10:00Z,temperature,1.5,25.475000381469727
CANN,2023-03-04T00:20:00Z,temperature,1.5,25.479999542236328
CANN,2023-03-04T00:30:00Z,temperature,1.5,25.482999801635746
CANN,2023-03-04T00:40:00Z,temperature,1.5,25.49799919128418
CANN,2023-03-04T00:50:00Z,temperature,1.5,25.51799964904785
CANN,2023-03-04T00:59:59Z,temperature,1.5,25.527999877929688
CANN,2023-03-05T00:00:00Z,temperature,1.5,25.190000534057617
CANN,2023-03-05T00:10:00Z,temperature,1.5,25.184999465942383
CANN,2023-03-05T00:20:00Z,temperature,1.5,25.163000106811523
CANN,2023-03-05T00:30:00Z,temperature,1.5,25.187999725341797
CANN,2023-03-05T00:40:00Z,temperature,1.5,25.183000564575195
CANN,2023-03-05T00:50:00Z,temperature,1.5,25.170000076293945
CANN,2023-03-05T00:59:59Z,temperature,1.5,25.15800094604492
CANN,2023-03-06T00:00:00Z,temperature,1.5,24.542999267578125
CANN,2023-03-06T00:10:00Z,temperature,1.5,24.55500030517578
CANN,2023-03-06T00:20:00Z,temperature,1.5,24.559999465942383
CANN,2023-03-06T00:30:00Z,temperature,1.5,24.55299949645996
CANN,2023-03-06T00:40:00Z,temperature,1.5,24.542999267578125
CANN,2023-03-06T00:50:00Z,temperature,1.5,24.540000915527344
CANN,2023-03-06T00:59:59Z,temperature,1.5,24.52300071716309
CANN,2023-03-07T00:00:00Z,temperature,1.5,23.934999465942383
CANN,2023-03-07T00:10:00Z,temperature,1.5,23.933000564575195
CANN,2023-03-07T00:20:00Z,temperature,1.5,23.913000106811523
CANN,2023-03-07T00:30:00Z,temperature,1.5,23.915000915527344
CANN,2023-03-07T00:40:00Z,temperature,1.5,23.88999938964844
CANN,2023-03-07T00:50:00Z,temperature,1.5,23.905000686645508
CANN,2023-03-07T00:59:59Z,temperature,1.5,23.89299964904785
CANN,2023-03-08T00:00:00Z,temperature,1.5,23.52300071716309
CANN,2023-03-08T00:10:00Z,temperature,1.5,23.51499938964844
CANN,2023-03-08T00:20:00Z,temperature,1.5,23.49799919128418
CANN,2023-03-08T00:30:00Z,temperature,1.5,23.503000259399418
CANN,2023-03-08T00:40:00Z,temperature,1.5,23.503000259399418
CANN,2023-03-08T00:50:00Z,temperature,1.5,23.51300048828125
CANN,2023-03-08T00:59:59Z,temperature,1.5,23.524999618530273
CANN,2023-03-09T00:00:00Z,temperature,1.5,23.975000381469727
CANN,2023-03-09T00:10:00Z,temperature,1.5,23.989999771118164
CANN,2023-03-09T00:20:00Z,temperature,1.5,24.02300071716309
CANN,2023-03-09T00:30:00Z,temperature,1.5,24.003000259399418
CANN,2023-03-09T00:40:00Z,temperature,1.5,24.01499938964844
CANN,2023-03-09T00:50:00Z,temperature,1.5,24.007999420166016
CANN,2023-03-09T00:59:59Z,temperature,1.5,23.97800064086914
CANN,2023-03-10T00:00:00Z,temperature,1.5,23.719999313354492
CANN,2023-03-10T00:10:00Z,temperature,1.5,23.739999771118164
CANN,2023-03-10T00:20:00Z,temperature,1.5,23.743000030517575
CANN,2023-03-10T00:30:00Z,temperature,1.5,23.743000030517575
CANN,2023-03-10T00:40:00Z,temperature,1.5,23.74799919128418
CANN,2023-03-10T00:50:00Z,temperature,1.5,23.739999771118164
CANN,2023-03-10T00:59:59Z,temperature,1.5,23.738000869750977
CANN,2023-03-11T00:00:00Z,temperature,1.5,23.604999542236328
CANN,2023-03-11T00:10:00Z,temperature,1.5,23.614999771118164
CANN,2023-03-11T00:20:00Z,temperature,1.5,23.628000259399418
